Acquisition Year,Catalog No,Categories,Category,Collection,Collector,Country,Culture,Curatorial Notes,Date,Dimensions,Donor,Exhibition History,Hall,Keywords,Locale,Material,Period,Publication History,Region,Regions,Subject,Technique,Thumb URL,Title
1898 [EXPEDITION],30 / 6115,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:1.3 H:.8 (in CM),"LUMHOLTZ, CARL, DR.",,,BEAD,"DF/MEXICO, SAN SIMÓN",STONE (JADE),,,,,,,https://anthro.amnh.org/images/preview/30/30_6115.jpg,BEAD
1898 [EXPEDITION],30 / 6116,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,,"LUMHOLTZ, CARL, DR.",,,FAKE PENDANT,"DF/MEXICO, SAN SIMÓN",STONE,,,,,,,https://anthro.amnh.org/images/preview/30/30_6116.jpg,HUMAN HEAD PENDANT
1898 [EXPEDITION],30 / 6117,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:2.5 W:1.2 H:1.1 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE,"DF/MEXICO, SAN SIMÓN",STONE,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6117.jpg,PIECE
1898 [EXPEDITION],30 / 6118,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.8 D:1.4 (in CM),"LUMHOLTZ, CARL, DR.",,,OBJECT,"DF/MEXICO, SAN SIMÓN",CLAY,,,,,,GIRDLED,https://anthro.amnh.org/images/preview/30/30_6118.jpg,OBJECT
1898 [EXPEDITION],30 / 6119,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.1 W:.9 H:.2 (in CM),"LUMHOLTZ, CARL, DR.",,,OBJECT,"DF/MEXICO, SAN SIMÓN",OBSIDIAN,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6119.jpg,OBJECT
1898 [EXPEDITION],30 / 6121,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.8 D:1.5 (in CM),"LUMHOLTZ, CARL, DR.",,,PEBBLE,"DF/MEXICO, SAN SIMÓN",STONE,,,,,,SMOOTHED,https://anthro.amnh.org/images/preview/30/30_6121.jpg,PEBBLE
1898 [EXPEDITION],30 / 6122,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.8 W:1 H:.3 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE ARROWPOINT,"DF/MEXICO, SAN SIMÓN",OBSIDIAN,,,,,,CHIPPED,https://anthro.amnh.org/images/preview/30/30_6122.jpg,ARROW POINT
1898 [EXPEDITION],30 / 6123,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"LARGEST D:1 H:.6, SMALLEST D:.5 H:.2 (in CM)","LUMHOLTZ, CARL, DR.",,,BEAD,"DF/MEXICO, SAN SIMÓN",STONE,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6123.jpg,BEADS
1898 [EXPEDITION],30 / 6124,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:1.3 H:1.1 (in CM),"LUMHOLTZ, CARL, DR.",,,BEAD,"DF/MEXICO, SAN SIMÓN",STONE,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6124.jpg,BEAD
1898 [EXPEDITION],30 / 6125,,RECREATIONAL ARTIFACTS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:3 H:2.5 (in CM),"LUMHOLTZ, CARL, DR.",,,TOY VESSEL,"DF/MEXICO, SAN SIMÓN",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_6125.jpg,TOY VESSEL
1898 [EXPEDITION],30 / 6126,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:5.1 W:3.8 H:2.4 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE HEAD,"DF/MEXICO, SAN SIMÓN",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_6126.jpg,FIGURINE HEAD
1898 [EXPEDITION],30 / 6127,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4.1 W:2.5 H:2.5 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE HEAD,"DF/MEXICO, SAN SIMÓN",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_6127.jpg,FIGURINE HEAD
1898 [EXPEDITION],30 / 6128,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4.7 W:2.8 H:2.8 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURE,"DF/MEXICO, SAN SIMÓN",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_6128.jpg,FIGURE
1898 [EXPEDITION],30 / 6129,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:12 W:2.5 H:.7 (in CM),"LUMHOLTZ, CARL, DR.",,,BONE,"DF/MEXICO, SAN SIMÓN",BONE,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6129.jpg,PIECE
1898 [EXPEDITION],30 / 6130,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"ONE L:2.6 W:2.4 H:1.2, TWO L:2.2 W:2.2 H:1 (in CM)","LUMHOLTZ, CARL, DR.",,,SHELL,"DF/MEXICO, SAN SIMÓN",SHELL,,,,,,,https://anthro.amnh.org/images/preview/30/30_6130.jpg,SHELLS
1898 [EXPEDITION],30 / 6131,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.4 W:1 H:.9 (in CM),"LUMHOLTZ, CARL, DR.",,,SHELL,"DF/MEXICO, SAN SIMÓN",SHELL,,,,,,PERFORATED,https://anthro.amnh.org/images/preview/30/30_6131.jpg,SHELL
1898 [EXPEDITION],30 / 6132,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:1 H:1 (in CM),"LUMHOLTZ, CARL, DR.",,,BALL,"DF/MEXICO, SAN SIMÓN",STONE (CALCITE),,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6132.jpg,BALL
1898 [EXPEDITION],30 / 6133,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.6 W:1.1 H:1 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE BEAD FRAGMENT,"DF/MEXICO, SAN SIMÓN",STONE (CHALCEDONY),,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6133.jpg,BEAD
1898 [EXPEDITION],30 / 6134,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"ONE L:9.7 W:1.8 H:.7, TWO L:7.5 W:1.2 H:.3 (in CM)","LUMHOLTZ, CARL, DR.",,,KNIFE,"DF/MEXICO, SAN SIMÓN",OBSIDIAN,,,,,,"CHIPPED, EDGED",https://anthro.amnh.org/images/preview/30/30_6134.jpg,KNIVES
1898 [EXPEDITION],30 / 6135,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:3.7 X 3.4 H:.7 (in CM),"LUMHOLTZ, CARL, DR.",,,DISC,"DF/MEXICO, SAN SIMÓN",OBSIDIAN,,,,,,"CHIPPED, CARVED",https://anthro.amnh.org/images/preview/30/30_6135.jpg,DISC
1898 [EXPEDITION],30 / 6136,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4.4 W:4 H:.5 (in CM),"LUMHOLTZ, CARL, DR.",,,ORNAMENT,"DF/MEXICO, SAN SIMÓN",OBSIDIAN,,,,,,"CARVED, CHIPPED",https://anthro.amnh.org/images/preview/30/30_6136.jpg,ORNAMENT
1898 [EXPEDITION],30 / 6137,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4 W:0.7 H:0.6 (in CM),"LUMHOLTZ, CARL, DR.",,,COPPER PIECE,"DF/MEXICO, SAN SIMÓN",COPPER,,,,,,FORGED,https://anthro.amnh.org/images/preview/30/30_6137.jpg,PIECE
1898 [EXPEDITION],30 / 6138,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.9 W:1.2 H:.4 (in CM),"LUMHOLTZ, CARL, DR.",,,SHELL,"DF/MEXICO, SAN SIMÓN",SHELL,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6138.jpg,PIECE
1898 [EXPEDITION],30 / 6139,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:2.3 W:1.6 H:.5 (in CM),"LUMHOLTZ, CARL, DR.",,,SHELL,"DF/MEXICO, SAN SIMÓN",SHELL,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6139.jpg,SHELL
1898 [EXPEDITION],30 / 6140,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:3.3 W:1.8 (in CM),"LUMHOLTZ, CARL, DR.",,,RING,"DF/MEXICO, SAN SIMÓN",CLAY?,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_6140.jpg,RING
1898 [EXPEDITION],30 / 6141,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"LARGEST L:13.9 W:0.1 H:0.1, SMALLEST L:9.3 W:0.1 H:0.1 (in CM)","LUMHOLTZ, CARL, DR.",,,NEEDLE,"DF/MEXICO, SAN SIMÓN",COPPER,,,,,,FORGED,https://anthro.amnh.org/images/preview/30/30_6141.jpg,NEEDLES
1898 [EXPEDITION],30 / 6142,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:21.1 W:7.3 H:10.2 (in CM),"LUMHOLTZ, CARL, DR.",,,FAKE PIPE,"DF/MEXICO, SAN SIMÓN",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_6142.jpg,PIPE
1898 [EXPEDITION],30 / 6143,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:15.2 W:4.3 H:6 (in CM),"LUMHOLTZ, CARL, DR.",,,PIPE,"DF/MEXICO, SAN SIMÓN",CLAY,,,,,,"SCULPTED, INCISED",https://anthro.amnh.org/images/preview/30/30_6143.jpg,PIPE
1898 [GIFT],30 / 6144,,SOUND DEVICES,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,"LUMHOLTZ, CARL",MEXICO,,"Leg-shaped pottery flute. The surface is decorated with red and black paint. Some Aztec instruments, including flutes and rasps, were made from bone, either animal or human. Others, such as this one, were made from ceramic and intended to imitate bone.",,H:33 W:8.5 DEPTH:11.5 (in CM),"JESUP, MORRIS K.","THE AZTEC EMPIRE SOLOMON R. GUGGENHEIM MUSEUM, NEW YORK, NY. October 2004 - February 2005",Mexico and Central America Hall,FLUTE,"DF/MEXICO, SAN SIMÓN","CLAY, PAINT","LATE POSTCLASSIC, circa A.D. 1520 - (POST CONQUEST)",,,,"FLUTE ,LEG, FOOT",PAINTED,https://anthro.amnh.org/images/preview/30/30_6144.jpg,FLUTE
1898 [EXPEDITION],30 / 6145,,SOUND DEVICES,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:8.3 W:4.6 H:4.8 (in CM),"LUMHOLTZ, CARL, DR.",,,WHISTLE,"DF/MEXICO, SAN SIMÓN",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_6145.jpg,WHISTLE
1898 [EXPEDITION],30 / 6147,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"D:10 L:14.4, H:10.4 (in CM)","LUMHOLTZ, CARL, DR.",,,VASE,"DF/MEXICO, SAN SIMÓN",CLAY,COLONIAL (POST-CONQUEST),,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_6147.jpg,VASE
1898 [EXPEDITION],30 / 6148,,SOUND DEVICES,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 10.0 W: 9.0 D: 6.0 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,DOUBLE WHISTLE,"DF/MEXICO, SAN SIMÓN","CLAY (TERRA COTTA), PAINT",COLONIAL (POST-CONQUEST),,,,(DOUBLE) WHISTLE,PAINTED,https://anthro.amnh.org/images/preview/30/30_6148.jpg,WHISTLE
1898 [EXPEDITION],30 / 6149,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:5.6 RIM:3.7 H:9.8 (in CM),"LUMHOLTZ, CARL, DR.",,,PITCHER,"DF/MEXICO, SAN SIMÓN",CLAY,,,,,,"SCULPTED, LIGHT PIGMENT AT NECK",https://anthro.amnh.org/images/preview/30/30_6149.jpg,PITCHER
1898 [EXPEDITION],30 / 6150,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:16.5 H:7.7 (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE,"DF/MEXICO, SAN SIMÓN",LAVA,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_6150.jpg,RATTLESNAKE
1898 [EXPEDITION],30 / 6151,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:16.4 H:4 (in CM),"LUMHOLTZ, CARL, DR.",,,"BOWL, SAUCER","DF/MEXICO, ATZCAPOTZALCO",CLAY,,,,,,"SCULPTED, BROWN PIGMENT",https://anthro.amnh.org/images/preview/30/30_6151.jpg,BOWL OR SAUCER
1898 [EXPEDITION],30 / 6152,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D OF BASE:7.5 D OF RIM:10.3 H:2.7 (in CM),"LUMHOLTZ, CARL, DR.",,,"BOWL, SAUCER","DF/MEXICO, ATZCAPOTZALCO",CLAY,,,,,,SCULPTED,https://anthro.amnh.org/images/preview/30/30_6152.jpg,BOWL OR SAUCER
1898 [EXPEDITION],30 / 6153,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 5.5 W: 6.5 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,STAMP,"DF/MEXICO, ATZCAPOTZALCO",CLAY (TERRA COTTA),"POSTCLASSIC, circa A.D. 1300 - 1500 (AZTEC)",,,,STAMP,,https://anthro.amnh.org/images/preview/30/30_6153.jpg,STAMP
1898 [EXPEDITION],30 / 6154,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L: 5.8 W: 13.1 (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,STAMP,"DF/MEXICO, ATZCAPOTZALCO",CLAY (TERRA COTTA),"POSTCLASSIC, circa A.D. 1300 - 1500 (AZTEC)",,,,STAMP,,https://anthro.amnh.org/images/preview/30/30_6154.jpg,STAMP
1898 [EXPEDITION],30 / 6155,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"6 1/4 INCHES HIGH, 5 3/4 INCHES INSIDE AT TOP (in CM)","LUMHOLTZ, CARL, DR.",,,STONE MASK,"XOCOTITLA, SAN FRANCISCO",STONE,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6155.jpg,STONE MASK
1898 [EXPEDITION],30 / 6156,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:35.5 W:17 H:27 (in CM),"LUMHOLTZ, CARL, DR.","THE AZTEC EMPIRE SOLOMON R. GUGGENHEIM MUSEUM, NEW YORK, NY. October 2004 - February 2005",Mexico and Central America Hall,"ALTAR, FIGURINE","MICHOACÁN, PATZCUARO",STONE,"POSTCLASSIC, circa A.D. 900 - 1520 (TARASCAN)",,,,CHAC MOL,,https://anthro.amnh.org/images/preview/30/30_6156.jpg,CHAC MOL FIGURE
1898 [EXPEDITION],30 / 6157,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,11 INCHES HIGH (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURE,"MICHOACÁN, PATZCUARO",,"POSTCLASSIC, circa A.D. 900 - 1520 (TARASCAN)",,,,SEATED MALE,,https://anthro.amnh.org/images/preview/30/30_6157.jpg,FIGURE
1898 [EXPEDITION],30 / 6158,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,11 1/2 INCHES HIGH (in CM),"LUMHOLTZ, CARL, DR.",,Mexico and Central America Hall,FIGURE,"MICHOACÁN, PATZCUARO",,"POSTCLASSIC, circa A.D. 900 - 1520 (TARASCAN)",,,,SEATED FEMALE,,https://anthro.amnh.org/images/preview/30/30_6158.jpg,FIGURE
1898 [EXPEDITION],30 / 6159,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,H:5.3 D:13.8 (in CM),"LUMHOLTZ, CARL, DR.",,,BOWL,JALISCO,CLAY,,,,,,,https://anthro.amnh.org/images/preview/30/30_6159.jpg,BOWL
1898 [EXPEDITION],30 / 6160,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:16 W:12 H:8.7 (in CM),"LUMHOLTZ, CARL, DR.",,,MORTAR,JALISCO,STONE,,,,,,,https://anthro.amnh.org/images/preview/30/30_6160.jpg,MORTAR
1898 [EXPEDITION],30 / 6162,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D OF BASE:10.6 H:8.9 RIM:12.1 (in CM),"LUMHOLTZ, CARL, DR.",,,DOUBLE VESSEL,,CLAY,,,,,,GROOVED,https://anthro.amnh.org/images/preview/30/30_6162.jpg,DOUBLE VESSEL
1898 [EXPEDITION],30 / 6163,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,BODY (L:27.3 W:15.4 H:24.4) (in CM),"LUMHOLTZ, CARL, DR.",,,FIGURINE,,TERRA COTTA,,,,,,,https://anthro.amnh.org/images/preview/30/30_6163.jpg,FIGURE OF DOG
1898 [EXPEDITION],30 / 6164,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,D:24.2 H:9.8 (in CM),"LUMHOLTZ, CARL, DR.",,,TRIPOD BOWL,,CLAY,,,,,,PAINTED-WHITE PIGMENT,https://anthro.amnh.org/images/preview/30/30_6164.jpg,TRIPOD BOWL
1898 [EXPEDITION],30 / 6165,,CONTAINERS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,H:16.5 D:7 (in CM),"LUMHOLTZ, CARL, DR.",,,JAR,,CLAY,,,,,,,https://anthro.amnh.org/images/preview/30/30_6165.jpg,JAR
1898 [EXPEDITION],30 / 6166,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:22.2 W:20 H:14.5 (in CM),"LUMHOLTZ, CARL, DR.",,,SHELL,"JALISCO, SAN NICOLAS CHAPALA",SHELL,,,,,,,https://anthro.amnh.org/images/preview/30/30_6166.jpg,SHELL
1898 [EXPEDITION],30 / 6167,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,LRGST (L:18 W:11 H:9) SMLST (L:14 W:8.2 H:7.3) (in CM),"LUMHOLTZ, CARL, DR.",,,SHELL,"JALISCO, SAN NICOLAS CHAPALA",SHELL,,,,,,,https://anthro.amnh.org/images/preview/30/30_6167.jpg,SHELL
1898 [EXPEDITION],30 / 6168,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,LRGST (H:1.4 D:3.8) SMLST (H:0.7 D:1) (in CM),"LUMHOLTZ, CARL, DR.",,,SPINDLE WHORL,"JALISCO, SAN NICOLAS CHAPALA",CLAY,,,,,,,https://anthro.amnh.org/images/preview/30/30_6168.jpg,SPINDLE WHORLS
1898 [EXPEDITION],30 / 6169,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:8 W:3.7 H:0.5 (in CM),"LUMHOLTZ, CARL, DR.",,,IMPLEMENT,"JALISCO, SAN NICOLAS CHAPALA",COPPER,,,,,,,https://anthro.amnh.org/images/preview/30/30_6169.jpg,IMPLEMENT
1898 [EXPEDITION],30 / 6170,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:5.5 H:2.8 H:1.6 (in CM),"LUMHOLTZ, CARL, DR.",,,AXE,"JALISCO, SAN NICOLAS CHAPALA",STONE,,,,,,,https://anthro.amnh.org/images/preview/30/30_6170.jpg,AXE
1898 [EXPEDITION],30 / 6171,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,LRGST (L:2.9 D:2.3) SMLST (L:1.3 D:1.2) (in CM),"LUMHOLTZ, CARL, DR.",,,CLAY OBJECT,"JALISCO, SAN NICOLAS CHAPALA",CLAY,,,,,,GIRDLED,https://anthro.amnh.org/images/preview/30/30_6171.jpg,CLAY OBJECTS
1898 [EXPEDITION],30 / 6172,,RECREATIONAL ARTIFACTS,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,LRGST (H:2.5 D:2.5 RIM D:1) SMLST (H:1.2 D:1.3 RIM D:1) (in CM),"LUMHOLTZ, CARL, DR.",,,TOY VESSEL,"JALISCO, SAN NICOLAS CHAPALA",CLAY,,,,,,,https://anthro.amnh.org/images/preview/30/30_6172.jpg,TOY VESSELS
1898 [EXPEDITION],30 / 6173,,EQUIPMENT,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4.2 D:1.9 (in CM),"LUMHOLTZ, CARL, DR.",,,SINKER,"JALISCO, SAN NICOLAS CHAPALA",CLAY,,,,,,,https://anthro.amnh.org/images/preview/30/30_6173.jpg,SINKER
1898 [EXPEDITION],30 / 6174,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:5.7 W:1.6 H:0.9 (in CM),"LUMHOLTZ, CARL, DR.",,,CLAY OBJECT,"JALISCO, SAN NICOLAS CHAPALA",CLAY,,,,,,,https://anthro.amnh.org/images/preview/30/30_6174.jpg,CLAY OBJECTS
1898 [EXPEDITION],30 / 6175,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,"ONE L:2.4 W:1.7 H:0.7, TWO L:1.3 W:1 H:0.8 (in CM)","LUMHOLTZ, CARL, DR.",,,"PEBBLE, STONE","JALISCO, SAN NICOLAS CHAPALA",STONE,,,,,,SMOOTHED?,https://anthro.amnh.org/images/preview/30/30_6175.jpg,PEBBLES
1898 [EXPEDITION],30 / 6176,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4.7 W:3 H:2.8 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE YOKE,"JALISCO, SAN NICOLAS CHAPALA",SHELL,,,,,"YOKE-SHAPED, SNAKE",PERFORATED,https://anthro.amnh.org/images/preview/30/30_6176.jpg,YOKE SHAPED OBJECT
1898 [EXPEDITION],30 / 6177,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:4.5 W:3.2 H:1.8 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE YOKE,"JALISCO, SAN NICOLAS CHAPALA",LAVA?,,,,,YOKE-SHAPED,,https://anthro.amnh.org/images/preview/30/30_6177.jpg,YOKE-SHAPED OBJECT
1898 [EXPEDITION],30 / 6178,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:2.7 W:1 H:0.8 (in CM),"LUMHOLTZ, CARL, DR.",,,OBJECT,"JALISCO, ANTIQUISA",STONE ?,,,,,,,https://anthro.amnh.org/images/preview/30/30_6178.jpg,OBJECT
1898 [EXPEDITION],30 / 6179,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,LRGST (L:12 W:5.3 H:0.6) SMLST (L:5.5 W:1.6 H:0.6) (in CM),"LUMHOLTZ, CARL, DR.",,,OBSIDIAN,"JALISCO, SAN NICOLAS CHAPALA",OBSIDIAN,,,,,,,https://anthro.amnh.org/images/preview/30/30_6179.jpg,PIECES
1898 [EXPEDITION],30 / 6180,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:7.6 W:3.4 H:.8 (in CM),"LUMHOLTZ, CARL, DR.",,,LANCE POINT,"DF/MEXICO, SAN SIMÓN",OBSIDIAN,,,,,,"CHIPPED, EDGED",https://anthro.amnh.org/images/preview/30/30_6180.jpg,LANCE POINT
1898 [EXPEDITION],30 / 6181,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,H:1.1 D:2.7 (in CM),"LUMHOLTZ, CARL, DR.",,,RING,"JALISCO?, PUEBLO SAYULA? (GAYULO)",,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6181.jpg,RING
1898 [EXPEDITION],30 / 6182,,,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,H:0.7 D:2.6 (in CM),"LUMHOLTZ, CARL, DR.",,,RING,"JALISCO, SAN NICOLAS CHAPALA",SHELL,,,,,,,https://anthro.amnh.org/images/preview/30/30_6182.jpg,RING
1898 [EXPEDITION],30 / 6183 A,,COSTUME,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:2 W:1.7 H:1.1 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE LABRET,VALLEY OF MEXICO,OBSIDIAN,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6183A.jpg,LABRETS AND FRAGMENTS
1898 [EXPEDITION],30 / 6183 B,,COSTUME,MEXICAN & CENTRAL AMERICAN ARCHAEOLOGICAL COLLECTION,,MEXICO,,,,L:1.8 W:1.1 H:1 (in CM),"LUMHOLTZ, CARL, DR.",,,STONE LABRET,VALLEY OF MEXICO,OBSIDIAN,,,,,,CARVED,https://anthro.amnh.org/images/preview/30/30_6183B.jpg,LABRETS AND FRAGMENTS
